degree,word,numerator,denominator
11,XXYYXYYYXYX,1,3659040
11,XXYYXYYYYXY,-1,2090880
11,XXYYXYYYYYX,-1,3049200
11,XXYYYXXXXXY,1,8131200
11,XXYYYXXXXYX,1,3659040
11,XXYYYXXXYXY,1,3659040
11,XXYYYXXXYYX,1,3659040
11,XXYYYXXYXXY,1,3659040
11,XXYYYXXYXYX,1,3659040
11,XXYYYXXYYXY,1,3659040
11,XXYYYXXYYYX,1,3659040
11,XXYYYXYXXXY,1,3659040
11,XXYYYXYXXYX,1,3659040
11,XXYYYXYXYXY,1,3659040
11,XXYYYXYXYYX,1,3659040
11,XXYYYXYYXXY,1,3659040
11,XXYYYXYYXYX,1,3659040
11,XXYYYXYYYXY,1,3659040
11,XXYYYXYYYYX,1,3659040
11,XXYYYYXXXXY,-17,58544640
11,XXYYYYXXXYX,1,3659040
11,XXYYYYXXYXY,-1,2090880
11,XXYYYYXXYYX,-1,2090880
11,XXYYYYXYXXY,-1,2090880
11,XXYYYYXYXYX,13,7318080
11,XXYYYYXYYXY,-1,2090880
11,XXYYYYXYYYX,1,3659040
11,XXYYYYYXXXY,1,8131200
11,XXYYYYYXXYX,-1,3049200
11,XXYYYYYXYXY,-1,3049200
11,XXYYYYYXYYX,-1,3049200
11,XXYYYYYYXXY,1,20908800
11,XXYYYYYYXYX,1,1742400
11,XXYYYYYYYXY,-13,73180800
11,XXYYYYYYYYX,1,11708928
11,XYXXXXXXXXY,1,11708928
11,XYXXXXXXXYX,-1,3049200
11,XYXXXXXXYXY,1,1742400
11,XYXXXXXXYYX,1,1742400
11,XYXXXXXYXXY,-1,3049200
11,XYXXXXXYXYX,-13,6098400
11,XYXXXXXYYXY,-1,3049200
11,XYXXXXXYYYX,-17,18295200
11,XYXXXXYXXXY,1,3659040
11,XYXXXXYXXYX,13,7318080
11,XYXXXXYXYXY,13,7318080
11,XYXXXXYXYYX,13,7318080
11,XYXXXXYYXXY,-1,2090880
11,XYXXXXYYXYX,13,7318080
11,XYXXXXYYYXY,1,3659040
11,XYXXXXYYYYX,1,975744
11,XYXXXYXXXXY,1,3659040
11,XYXXXYXXXYX,-1,365904
11,XYXXXYXXYXY,1,3659040
11,XYXXXYXXYYX,1,3659040
11,XYXXXYXYXXY,1,3659040
11,XYXXXYXYXYX,-1,114345
11,XYXXXYXYYXY,1,3659040
11,XYXXXYXYYYX,-1,365904
11,XYXXXYYXXXY,1,3659040
11,XYXXXYYXXYX,1,3659040
11,XYXXXYYXYXY,1,3659040
11,XYXXXYYXYYX,1,3659040
11,XYXXXYYYXXY,1,3659040
11,XYXXXYYYXYX,-1,365904
11,XYXXXYYYYXY,1,3659040
11,XYXXXYYYYYX,-17,18295200
11,XYXXYXXXXXY,-1,3049200
11,XYXXYXXXXYX,13,7318080
11,XYXXYXXXYXY,1,3659040
11,XYXXYXXXYYX,1,3659040
11,XYXXYXXYXXY,-1,813120
11,XYXXYXXYXYX,1,304920
11,XYXXYXXYYXY,-1,813120
11,XYXXYXXYYYX,1,3659040
11,XYXXYXYXXXY,1,3659040
11,XYXXYXYXXYX,1,304920
11,XYXXYXYXYXY,1,304920
11,XYXXYXYXYYX,1,304920
11,XYXXYXYYXXY,-1,813120
11,XYXXYXYYXYX,1,304920
11,XYXXYXYYYXY,1,3659040
11,XYXXYXYYYYX,13,7318080
11,XYXXYYXXXXY,-1,2090880
11,XYXXYYXXXYX,1,3659040
11,XYXXYYXXYXY,-1,813120
11,XYXXYYXXYYX,-1,813120
11,XYXXYYXYXXY,-1,813120
11,XYXXYYXYXYX,1,304920
11,XYXXYYXYYXY,-1,813120
11,XYXXYYXYYYX,1,3659040
11,XYXXYYYXXXY,1,3659040
11,XYXXYYYXXYX,1,3659040
11,XYXXYYYXYXY,1,3659040
11,XYXXYYYXYYX,1,3659040
11,XYXXYYYYXXY,-1,2090880
11,XYXXYYYYXYX,13,7318080
11,XYXXYYYYYXY,-1,3049200
11,XYXXYYYYYYX,1,1742400
11,XYXYXXXXXXY,1,1742400
11,XYXYXXXXXYX,-13,6098400
11,XYXYXXXXYXY,13,7318080
11,XYXYXXXXYYX,13,7318080
11,XYXYXXXYXXY,1,3659040
11,XYXYXXXYXYX,-1,114345
11,XYXYXXXYYXY,1,3659040
11,XYXYXXXYYYX,-1,365904
11,XYXYXXYXXXY,1,3659040
11,XYXYXXYXXYX,1,304920
11,XYXYXXYXYXY,1,304920
11,XYXYXXYXYYX,1,304920
11,XYXYXXYYXXY,-1,813120
11,XYXYXXYYXYX,1,304920
11,XYXYXXYYYXY,1,3659040
11,XYXYXXYYYYX,13,7318080
11,XYXYXYXXXXY,13,7318080
11,XYXYXYXXXYX,-1,114345
11,XYXYXYXXYXY,1,304920
11,XYXYXYXXYYX,1,304920
11,XYXYXYXYXXY,1,304920
11,XYXYXYXYXYX,-1,30492
11,XYXYXYXYYXY,1,304920
11,XYXYXYXYYYX,-1,114345
11,XYXYXYYXXXY,1,3659040
11,XYXYXYYXXYX,1,304920
11,XYXYXYYXYXY,1,304920
11,XYXYXYYXYYX,1,304920
11,XYXYXYYYXXY,1,3659040
11,XYXYXYYYXYX,-1,114345
11,XYXYXYYYYXY,13,7318080
11,XYXYXYYYYYX,-13,6098400
11,XYXYYXXXXXY,-1,3049200
11,XYXYYXXXXYX,13,7318080
11,XYXYYXXXYXY,1,3659040
11,XYXYYXXXYYX,1,3659040
11,XYXYYXXYXXY,-1,813120
11,XYXYYXXYXYX,1,304920
11,XYXYYXXYYXY,-1,813120
11,XYXYYXXYYYX,1,3659040
11,XYXYYXYXXXY,1,3659040
11,XYXYYXYXXYX,1,304920
11,XYXYYXYXYXY,1,304920
11,XYXYYXYXYYX,1,304920
11,XYXYYXYYXXY,-1,813120
11,XYXYYXYYXYX,1,304920
11,XYXYYXYYYXY,1,3659040
11,XYXYYXYYYYX,13,7318080
11,XYXYYYXXXXY,1,3659040
11,XYXYYYXXXYX,-1,365904
11,XYXYYYXXYXY,1,3659040
11,XYXYYYXXYYX,1,3659040
11,XYXYYYXYXXY,1,3659040
11,XYXYYYXYXYX,-1,114345
11,XYXYYYXYYXY,1,3659040
11,XYXYYYXYYYX,-1,365904
11,XYXYYYYXXXY,1,3659040
11,XYXYYYYXXYX,13,7318080
11,XYXYYYYXYXY,13,7318080
11,XYXYYYYXYYX,13,7318080
11,XYXYYYYYXXY,-1,3049200
11,XYXYYYYYXYX,-13,6098400
11,XYXYYYYYYXY,1,1742400
11,XYXYYYYYYYX,-1,3049200
11,XYYXXXXXXXY,-13,73180800
11,XYYXXXXXXYX,1,1742400
11,XYYXXXXXYXY,-1,3049200
11,XYYXXXXXYYX,-1,3049200
11,XYYXXXXYXXY,-1,2090880
11,XYYXXXXYXYX,13,7318080
11,XYYXXXXYYXY,-1,2090880
11,XYYXXXXYYYX,1,3659040
11,XYYXXXYXXXY,1,3659040
11,XYYXXXYXXYX,1,3659040
11,XYYXXXYXYXY,1,3659040
11,XYYXXXYXYYX,1,3659040
11,XYYXXXYYXXY,1,3659040
11,XYYXXXYYXYX,1,3659040
11,XYYXXXYYYXY,1,3659040
11,XYYXXXYYYYX,1,3659040
11,XYYXXYXXXXY,-1,2090880
11,XYYXXYXXXYX,1,3659040
11,XYYXXYXXYXY,-1,813120
11,XYYXXYXXYYX,-1,813120
11,XYYXXYXYXXY,-1,813120
11,XYYXXYXYXYX,1,304920
11,XYYXXYXYYXY,-1,813120
11,XYYXXYXYYYX,1,3659040
11,XYYXXYYXXXY,1,3659040
11,XYYXXYYXXYX,-1,813120
11,XYYXXYYXYXY,-1,813120
11,XYYXXYYXYYX,-1,813120
11,XYYXXYYYXXY,1,3659040
11,XYYXXYYYXYX,1,3659040
11,XYYXXYYYYXY,-1,2090880
11,XYYXXYYYYYX,-1,3049200
11,XYYXYXXXXXY,-1,3049200
11,XYYXYXXXXYX,13,7318080
11,XYYXYXXXYXY,1,3659040
11,XYYXYXXXYYX,1,3659040
11,XYYXYXXYXXY,-1,813120
11,XYYXYXXYXYX,1,304920
11,XYYXYXXYYXY,-1,813120
11,XYYXYXXYYYX,1,3659040
11,XYYXYXYXXXY,1,3659040
11,XYYXYXYXXYX,1,304920
11,XYYXYXYXYXY,1,304920
11,XYYXYXYXYYX,1,304920
11,XYYXYXYYXXY,-1,813120
11,XYYXYXYYXYX,1,304920
11,XYYXYXYYYXY,1,3659040
11,XYYXYXYYYYX,13,7318080
11,XYYXYYXXXXY,-1,2090880
11,XYYXYYXXXYX,1,3659040
11,XYYXYYXXYXY,-1,813120
11,XYYXYYXXYYX,-1,813120
11,XYYXYYXYXXY,-1,813120
11,XYYXYYXYXYX,1,304920
11,XYYXYYXYYXY,-1,813120
11,XYYXYYXYYYX,1,3659040
11,XYYXYYYXXXY,1,3659040
11,XYYXYYYXXYX,1,3659040
11,XYYXYYYXYXY,1,3659040
11,XYYXYYYXYYX,1,3659040
11,XYYXYYYYXXY,-1,2090880
11,XYYXYYYYXYX,13,7318080
11,XYYXYYYYYXY,-1,3049200
11,XYYXYYYYYYX,1,1742400
11,XYYYXXXXXXY,7,31363200
11,XYYYXXXXXYX,-17,18295200
11,XYYYXXXXYXY,1,3659040
11,XYYYXXXXYYX,1,3659040
11,XYYYXXXYXXY,1,3659040
11,XYYYXXXYXYX,-1,365904
11,XYYYXXXYYXY,1,3659040
11,XYYYXXXYYYX,-1,1372140
11,XYYYXXYXXXY,1,3659040
11,XYYYXXYXXYX,1,3659040
11,XYYYXXYXYXY,1,3659040
11,XYYYXXYXYYX,1,3659040
11,XYYYXXYYXXY,1,3659040
11,XYYYXXYYXYX,1,3659040
11,XYYYXXYYYXY,1,3659040
11,XYYYXXYYYYX,1,3659040
11,XYYYXYXXXXY,1,3659040
11,XYYYXYXXXYX,-1,365904
11,XYYYXYXXYXY,1,3659040
11,XYYYXYXXYYX,1,3659040
11,XYYYXYXYXXY,1,3659040
11,XYYYXYXYXYX,-1,114345
11,XYYYXYXYYXY,1,3659040
11,XYYYXYXYYYX,-1,365904
11,XYYYXYYXXXY,1,3659040
11,XYYYXYYXXYX,1,3659040
11,XYYYXYYXYXY,1,3659040
11,XYYYXYYXYYX,1,3659040
11,XYYYXYYYXXY,1,3659040
11,XYYYXYYYXYX,-1,365904
11,XYYYXYYYYXY,1,3659040
11,XYYYXYYYYYX,-17,18295200
11,XYYYYXXXXXY,-1,9757440
11,XYYYYXXXXYX,1,975744
11,XYYYYXXXYXY,1,3659040
11,XYYYYXXXYYX,1,3659040
11,XYYYYXXYXXY,-1,2090880
11,XYYYYXXYXYX,13,7318080
11,XYYYYXXYYXY,-1,2090880
11,XYYYYXXYYYX,1,3659040
11,XYYYYXYXXXY,1,3659040
11,XYYYYXYXXYX,13,7318080
11,XYYYYXYXYXY,13,7318080
11,XYYYYXYXYYX,13,7318080
11,XYYYYXYYXXY,-1,2090880
11,XYYYYXYYXYX,13,7318080
11,XYYYYXYYYXY,1,3659040
11,XYYYYXYYYYX,1,975744
11,XYYYYYXXXXY,-1,9757440
11,XYYYYYXXXYX,-17,18295200
11,XYYYYYXXYXY,-1,3049200
11,XYYYYYXXYYX,-1,3049200
11,XYYYYYXYXXY,-1,3049200
11,XYYYYYXYXYX,-13,6098400
11,XYYYYYXYYXY,-1,3049200
11,XYYYYYXYYYX,-17,18295200
11,XYYYYYYXXXY,7,31363200
11,XYYYYYYXXYX,1,1742400
11,XYYYYYYXYXY,1,1742400
11,XYYYYYYXYYX,1,1742400
11,XYYYYYYYXXY,-13,73180800
11,XYYYYYYYXYX,-1,3049200
11,XYYYYYYYYXY,1,11708928
11,XYYYYYYYYYX,-1,52690176
11,YXXXXXXXXXY,-1,52690176
11,YXXXXXXXXYX,1,11708928
11,YXXXXXXXYXY,-1,3049200
11,YXXXXXXXYYX,-13,73180800
11,YXXXXXXYXXY,1,1742400
11,YXXXXXXYXYX,1,1742400
11,YXXXXXXYYXY,1,1742400
11,YXXXXXXYYYX,7,31363200
11,YXXXXXYXXXY,-17,18295200
11,YXXXXXYXXYX,-1,3049200
11,YXXXXXYXYXY,-13,6098400
11,YXXXXXYXYYX,-1,3049200
11,YXXXXXYYXXY,-1,3049200
11,YXXXXXYYXYX,-1,3049200
11,YXXXXXYYYXY,-17,18295200
11,YXXXXXYYYYX,-1,9757440
11,YXXXXYXXXXY,1,975744
11,YXXXXYXXXYX,1,3659040
11,YXXXXYXXYXY,13,7318080
11,YXXXXYXXYYX,-1,2090880
11,YXXXXYXYXXY,13,7318080
11,YXXXXYXYXYX,13,7318080
11,YXXXXYXYYXY,13,7318080
11,YXXXXYXYYYX,1,3659040
11,YXXXXYYXXXY,1,3659040
11,YXXXXYYXXYX,-1,2090880
11,YXXXXYYXYXY,13,7318080
11,YXXXXYYXYYX,-1,2090880
11,YXXXXYYYXXY,1,3659040
11,YXXXXYYYXYX,1,3659040
11,YXXXXYYYYXY,1,975744
11,YXXXXYYYYYX,-1,9757440
11,YXXXYXXXXXY,-17,18295200
11,YXXXYXXXXYX,1,3659040
11,YXXXYXXXYXY,-1,365904
11,YXXXYXXXYYX,1,3659040
11,YXXXYXXYXXY,1,3659040
11,YXXXYXXYXYX,1,3659040
11,YXXXYXXYYXY,1,3659040
11,YXXXYXXYYYX,1,3659040
11,YXXXYXYXXXY,-1,365904
11,YXXXYXYXXYX,1,3659040
11,YXXXYXYXYXY,-1,114345
11,YXXXYXYXYYX,1,3659040
11,YXXXYXYYXXY,1,3659040
11,YXXXYXYYXYX,1,3659040
11,YXXXYXYYYXY,-1,365904
11,YXXXYXYYYYX,1,3659040
11,YXXXYYXXXXY,1,3659040
11,YXXXYYXXXYX,1,3659040
11,YXXXYYXXYXY,1,3659040
11,YXXXYYXXYYX,1,3659040
11,YXXXYYXYXXY,1,3659040
11,YXXXYYXYXYX,1,3659040
11,YXXXYYXYYXY,1,3659040
11,YXXXYYXYYYX,1,3659040
11,YXXXYYYXXXY,-1,1372140
11,YXXXYYYXXYX,1,3659040
11,YXXXYYYXYXY,-1,365904
11,YXXXYYYXYYX,1,3659040
11,YXXXYYYYXXY,1,3659040
11,YXXXYYYYXYX,1,3659040
11,YXXXYYYYYXY,-17,18295200
11,YXXXYYYYYYX,7,31363200
11,YXXYXXXXXXY,1,1742400
11,YXXYXXXXXYX,-1,3049200
11,YXXYXXXXYXY,13,7318080
11,YXXYXXXXYYX,-1,2090880
11,YXXYXXXYXXY,1,3659040
11,YXXYXXXYXYX,1,3659040
11,YXXYXXXYYXY,1,3659040
11,YXXYXXXYYYX,1,3659040
11,YXXYXXYXXXY,1,3659040
11,YXXYXXYXXYX,-1,813120
11,YXXYXXYXYXY,1,304920
11,YXXYXXYXYYX,-1,813120
11,YXXYXXYYXXY,-1,813120
11,YXXYXXYYXYX,-1,813120
11,YXXYXXYYYXY,1,3659040
11,YXXYXXYYYYX,-1,2090880
11,YXXYXYXXXXY,13,7318080
11,YXXYXYXXXYX,1,3659040
11,YXXYXYXXYXY,1,304920
11,YXXYXYXXYYX,-1,813120
11,YXXYXYXYXXY,1,304920
11,YXXYXYXYXYX,1,304920
11,YXXYXYXYYXY,1,304920
11,YXXYXYXYYYX,1,3659040
11,YXXYXYYXXXY,1,3659040
11,YXXYXYYXXYX,-1,813120
11,YXXYXYYXYXY,1,304920
11,YXXYXYYXYYX,-1,813120
11,YXXYXYYYXXY,1,3659040
11,YXXYXYYYXYX,1,3659040
11,YXXYXYYYYXY,13,7318080
11,YXXYXYYYYYX,-1,3049200
11,YXXYYXXXXXY,-1,3049200
11,YXXYYXXXXYX,-1,2090880
11,YXXYYXXXYXY,1,3659040
11,YXXYYXXXYYX,1,3659040
11,YXXYYXXYXXY,-1,813120
11,YXXYYXXYXYX,-1,813120
11,YXXYYXXYYXY,-1,813120
11,YXXYYXXYYYX,1,3659040
11,YXXYYXYXXXY,1,3659040
11,YXXYYXYXXYX,-1,813120
11,YXXYYXYXYXY,1,304920
11,YXXYYXYXYYX,-1,813120
11,YXXYYXYYXXY,-1,813120
11,YXXYYXYYXYX,-1,813120
11,YXXYYXYYYXY,1,3659040
11,YXXYYXYYYYX,-1,2090880
11,YXXYYYXXXXY,1,3659040
11,YXXYYYXXXYX,1,3659040
11,YXXYYYXXYXY,1,3659040
11,YXXYYYXXYYX,1,3659040
11,YXXYYYXYXXY,1,3659040
11,YXXYYYXYXYX,1,3659040
11,YXXYYYXYYXY,1,3659040
11,YXXYYYXYYYX,1,3659040
11,YXXYYYYXXXY,1,3659040
11,YXXYYYYXXYX,-1,2090880
11,YXXYYYYXYXY,13,7318080
11,YXXYYYYXYYX,-1,2090880
11,YXXYYYYYXXY,-1,3049200
11,YXXYYYYYXYX,-1,3049200
11,YXXYYYYYYXY,1,1742400
11,YXXYYYYYYYX,-13,73180800
11,YXYXXXXXXXY,-1,3049200
11,YXYXXXXXXYX,1,1742400
11,YXYXXXXXYXY,-13,6098400
11,YXYXXXXXYYX,-1,3049200
11,YXYXXXXYXXY,13,7318080
11,YXYXXXXYXYX,13,7318080
11,YXYXXXXYYXY,13,7318080
11,YXYXXXXYYYX,1,3659040
11,YXYXXXYXXXY,-1,365904
11,YXYXXXYXXYX,1,3659040
11,YXYXXXYXYXY,-1,114345
11,YXYXXXYXYYX,1,3659040
11,YXYXXXYYXXY,1,3659040
11,YXYXXXYYXYX,1,3659040
11,YXYXXXYYYXY,-1,365904
11,YXYXXXYYYYX,1,3659040
11,YXYXXYXXXXY,13,7318080
11,YXYXXYXXXYX,1,3659040
11,YXYXXYXXYXY,1,304920
11,YXYXXYXXYYX,-1,813120
11,YXYXXYXYXXY,1,304920
11,YXYXXYXYXYX,1,304920
11,YXYXXYXYYXY,1,304920
11,YXYXXYXYYYX,1,3659040
11,YXYXXYYXXXY,1,3659040
11,YXYXXYYXXYX,-1,813120
11,YXYXXYYXYXY,1,304920
11,YXYXXYYXYYX,-1,813120
11,YXYXXYYYXXY,1,3659040
11,YXYXXYYYXYX,1,3659040
11,YXYXXYYYYXY,13,7318080
11,YXYXXYYYYYX,-1,3049200
11,YXYXYXXXXXY,-13,6098400
11,YXYXYXXXXYX,13,7318080
11,YXYXYXXXYXY,-1,114345
11,YXYXYXXXYYX,1,3659040
11,YXYXYXXYXXY,1,304920
11,YXYXYXXYXYX,1,304920
11,YXYXYXXYYXY,1,304920
11,YXYXYXXYYYX,1,3659040
11,YXYXYXYXXXY,-1,114345
11,YXYXYXYXXYX,1,304920
11,YXYXYXYXYXY,-1,30492
11,YXYXYXYXYYX,1,304920
11,YXYXYXYYXXY,1,304920
11,YXYXYXYYXYX,1,304920
11,YXYXYXYYYXY,-1,114345
11,YXYXYXYYYYX,13,7318080
11,YXYXYYXXXXY,13,7318080
11,YXYXYYXXXYX,1,3659040
11,YXYXYYXXYXY,1,304920
11,YXYXYYXXYYX,-1,813120
11,YXYXYYXYXXY,1,304920
11,YXYXYYXYXYX,1,304920
11,YXYXYYXYYXY,1,304920
11,YXYXYYXYYYX,1,3659040
11,YXYXYYYXXXY,-1,365904
11,YXYXYYYXXYX,1,3659040
11,YXYXYYYXYXY,-1,114345
11,YXYXYYYXYYX,1,3659040
11,YXYXYYYYXXY,13,7318080
11,YXYXYYYYXYX,13,7318080
11,YXYXYYYYYXY,-13,6098400
11,YXYXYYYYYYX,1,1742400
11,YXYYXXXXXXY,1,1742400
11,YXYYXXXXXYX,-1,3049200
11,YXYYXXXXYXY,13,7318080
11,YXYYXXXXYYX,-1,2090880
11,YXYYXXXYXXY,1,3659040
11,YXYYXXXYXYX,1,3659040
11,YXYYXXXYYXY,1,3659040
11,YXYYXXXYYYX,1,3659040
11,YXYYXXYXXXY,1,3659040
11,YXYYXXYXXYX,-1,813120
11,YXYYXXYXYXY,1,304920
11,YXYYXXYXYYX,-1,813120
11,YXYYXXYYXXY,-1,813120
11,YXYYXXYYXYX,-1,813120
11,YXYYXXYYYXY,1,3659040
11,YXYYXXYYYYX,-1,2090880
11,YXYYXYXXXXY,13,7318080
11,YXYYXYXXXYX,1,3659040
11,YXYYXYXXYXY,1,304920
11,YXYYXYXXYYX,-1,813120
11,YXYYXYXYXXY,1,304920
11,YXYYXYXYXYX,1,304920
11,YXYYXYXYYXY,1,304920
11,YXYYXYXYYYX,1,3659040
11,YXYYXYYXXXY,1,3659040
11,YXYYXYYXXYX,-1,813120
11,YXYYXYYXYXY,1,304920
11,YXYYXYYXYYX,-1,813120
11,YXYYXYYYXXY,1,3659040
11,YXYYXYYYXYX,1,3659040
11,YXYYXYYYYXY,13,7318080
11,YXYYXYYYYYX,-1,3049200
11,YXYYYXXXXXY,-17,18295200
11,YXYYYXXXXYX,1,3659040
11,YXYYYXXXYXY,-1,365904
11,YXYYYXXXYYX,1,3659040
11,YXYYYXXYXXY,1,3659040
11,YXYYYXXYXYX,1,3659040
11,YXYYYXXYYXY,1,3659040
11,YXYYYXXYYYX,1,3659040
11,YXYYYXYXXXY,-1,365904
11,YXYYYXYXXYX,1,3659040
11,YXYYYXYXYXY,-1,114345
11,YXYYYXYXYYX,1,3659040
11,YXYYYXYYXXY,1,3659040
11,YXYYYXYYXYX,1,3659040
11,YXYYYXYYYXY,-1,365904
11,YXYYYXYYYYX,1,3659040
11,YXYYYYXXXXY,1,975744
11,YXYYYYXXXYX,1,3659040
11,YXYYYYXXYXY,13,7318080
11,YXYYYYXXYYX,-1,2090880
11,YXYYYYXYXXY,13,7318080
11,YXYYYYXYXYX,13,7318080
11,YXYYYYXYYXY,13,7318080
11,YXYYYYXYYYX,1,3659040
11,YXYYYYYXXXY,-17,18295200
11,YXYYYYYXXYX,-1,3049200
11,YXYYYYYXYXY,-13,6098400
11,YXYYYYYXYYX,-1,3049200
11,YXYYYYYYXXY,1,1742400
11,YXYYYYYYXYX,1,1742400
11,YXYYYYYYYXY,-1,3049200
11,YXYYYYYYYYX,1,11708928
11,YYXXXXXXXXY,1,11708928
11,YYXXXXXXXYX,-13,73180800
11,YYXXXXXXYXY,1,1742400
11,YYXXXXXXYYX,1,20908800
11,YYXXXXXYXXY,-1,3049200
11,YYXXXXXYXYX,-1,3049200
11,YYXXXXXYYXY,-1,3049200
11,YYXXXXXYYYX,1,8131200
11,YYXXXXYXXXY,1,3659040
11,YYXXXXYXXYX,-1,2090880
11,YYXXXXYXYXY,13,7318080
11,YYXXXXYXYYX,-1,2090880
11,YYXXXXYYXXY,-1,2090880
11,YYXXXXYYXYX,-1,2090880
11,YYXXXXYYYXY,1,3659040
11,YYXXXXYYYYX,-17,58544640
11,YYXXXYXXXXY,1,3659040
11,YYXXXYXXXYX,1,3659040
11,YYXXXYXXYXY,1,3659040
11,YYXXXYXXYYX,1,3659040
11,YYXXXYXYXXY,1,3659040
11,YYXXXYXYXYX,1,3659040
11,YYXXXYXYYXY,1,3659040
11,YYXXXYXYYYX,1,3659040
11,YYXXXYYXXXY,1,3659040
11,YYXXXYYXXYX,1,3659040
11,YYXXXYYXYXY,1,3659040
11,YYXXXYYXYYX,1,3659040
11,YYXXXYYYXXY,1,3659040
11,YYXXXYYYXYX,1,3659040
11,YYXXXYYYYXY,1,3659040
11,YYXXXYYYYYX,1,8131200
11,YYXXYXXXXXY,-1,3049200
11,YYXXYXXXXYX,-1,2090880
11,YYXXYXXXYXY,1,3659040
11,YYXXYXXXYYX,1,3659040
11,YYXXYXXYXXY,-1,813120
11,YYXXYXXYXYX,-1,813120
11,YYXXYXXYYXY,-1,813120
11,YYXXYXXYYYX,1,3659040
11,YYXXYXYXXXY,1,3659040
11,YYXXYXYXXYX,-1,813120
11,YYXXYXYXYXY,1,304920
11,YYXXYXYXYYX,-1,813120
11,YYXXYXYYXXY,-1,813120
11,YYXXYXYYXYX,-1,813120
11,YYXXYXYYYXY,1,3659040
11,YYXXYXYYYYX,-1,2090880
11,YYXXYYXXXXY,-1,2090880
11,YYXXYYXXXYX,1,3659040
11,YYXXYYXXYXY,-1,813120
11,YYXXYYXXYYX,1,975744
11,YYXXYYXYXXY,-1,813120
11,YYXXYYXYXYX,-1,813120
11,YYXXYYXYYXY,-1,813120
11,YYXXYYXYYYX,1,3659040
11,YYXXYYYXXXY,1,3659040
11,YYXXYYYXXYX,1,3659040
11,YYXXYYYXYXY,1,3659040
11,YYXXYYYXYYX,1,3659040
11,YYXXYYYYXXY,-1,2090880
11,YYXXYYYYXYX,-1,2090880
11,YYXXYYYYYXY,-1,3049200
11,YYXXYYYYYYX,1,20908800
11,YYXYXXXXXXY,1,1742400
11,YYXYXXXXXYX,-1,3049200
11,YYXYXXXXYXY,13,7318080
11,YYXYXXXXYYX,-1,2090880
11,YYXYXXXYXXY,1,3659040
11,YYXYXXXYXYX,1,3659040
11,YYXYXXXYYXY,1,3659040
11,YYXYXXXYYYX,1,3659040
11,YYXYXXYXXXY,1,3659040
11,YYXYXXYXXYX,-1,813120
11,YYXYXXYXYXY,1,304920
11,YYXYXXYXYYX,-1,813120
11,YYXYXXYYXXY,-1,813120
11,YYXYXXYYXYX,-1,813120
11,YYXYXXYYYXY,1,3659040
11,YYXYXXYYYYX,-1,2090880
11,YYXYXYXXXXY,13,7318080
11,YYXYXYXXXYX,1,3659040
11,YYXYXYXXYXY,1,304920
11,YYXYXYXXYYX,-1,813120
11,YYXYXYXYXXY,1,304920
11,YYXYXYXYXYX,1,304920
11,YYXYXYXYYXY,1,304920
11,YYXYXYXYYYX,1,3659040
11,YYXYXYYXXXY,1,3659040
11,YYXYXYYXXYX,-1,813120
11,YYXYXYYXYXY,1,304920
11,YYXYXYYXYYX,-1,813120
11,YYXYXYYYXXY,1,3659040
11,YYXYXYYYXYX,1,3659040
11,YYXYXYYYYXY,13,7318080
11,YYXYXYYYYYX,-1,3049200
11,YYXYYXXXXXY,-1,3049200
11,YYXYYXXXXYX,-1,2090880
11,YYXYYXXXYXY,1,3659040
11,YYXYYXXXYYX,1,3659040
11,YYXYYXXYXXY,-1,813120
11,YYXYYXXYXYX,-1,813120
11,YYXYYXXYYXY,-1,813120
11,YYXYYXXYYYX,1,3659040
11,YYXYYXYXXXY,1,3659040
11,YYXYYXYXXYX,-1,813120
11,YYXYYXYXYXY,1,304920
11,YYXYYXYXYYX,-1,813120
11,YYXYYXYYXXY,-1,813120
11,YYXYYXYYXYX,-1,813120
11,YYXYYXYYYXY,1,3659040
11,YYXYYXYYYYX,-1,2090880
11,YYXYYYXXXXY,1,3659040
11,YYXYYYXXXYX,1,3659040
11,YYXYYYXXYXY,1,3659040
11,YYXYYYXXYYX,1,3659040
11,YYXYYYXYXXY,1,3659040
11,YYXYYYXYXYX,1,3659040
11,YYXYYYXYYXY,1,3659040
11,YYXYYYXYYYX,1,3659040
11,YYXYYYYXXXY,1,3659040
11,YYXYYYYXXYX,-1,2090880
11,YYXYYYYXYXY,13,7318080
11,YYXYYYYXYYX,-1,2090880
11,YYXYYYYYXXY,-1,3049200
11,YYXYYYYYXYX,-1,3049200
11,YYXYYYYYYXY,1,1742400
11,YYXYYYYYYYX,-13,73180800
11,YYYXXXXXXXY,-1,4390848
11,YYYXXXXXXYX,7,31363200
11,YYYXXXXXYXY,-17,18295200
11,YYYXXXXXYYX,1,8131200
11,YYYXXXXYXXY,1,3659040
11,YYYXXXXYXYX,1,3659040
11,YYYXXXXYYXY,1,3659040
11,YYYXXXXYYYX,1,43908480
11,YYYXXXYXXXY,-1,1372140
11,YYYXXXYXXYX,1,3659040
11,YYYXXXYXYXY,-1,365904
11,YYYXXXYXYYX,1,3659040
11,YYYXXXYYXXY,1,3659040
11,YYYXXXYYXYX,1,3659040
11,YYYXXXYYYXY,-1,1372140
11,YYYXXXYYYYX,1,43908480
11,YYYXXYXXXXY,1,3659040
11,YYYXXYXXXYX,1,3659040
11,YYYXXYXXYXY,1,3659040
11,YYYXXYXXYYX,1,3659040
11,YYYXXYXYXXY,1,3659040
