degree,word,numerator,denominator
11,XXYYXXYYXYX,547,126720
11,XXYYXXYYXYY,389,63360
11,XXYYXXYYYXX,-61,21120
11,XXYYXXYYYXY,-1913,190080
11,XXYYXXYYYYX,163,38016
11,XXYYXXYYYYY,-7,63360
11,XXYYXYXXXXX,-1,158400
11,XXYYXYXXXXY,91,47520
11,XXYYXYXXXYX,-901,190080
11,XXYYXYXXXYY,-901,190080
11,XXYYXYXXYXX,71,21120
11,XXYYXYXXYXY,139,14080
11,XXYYXYXXYYX,-133,42240
11,XXYYXYXXYYY,169,63360
11,XXYYXYXYXXX,-43,190080
11,XXYYXYXYXXY,811,126720
11,XXYYXYXYXYX,-2269,126720
11,XXYYXYXYXYY,-283,12672
11,XXYYXYXYYXX,343,31680
11,XXYYXYXYYXY,731,21120
11,XXYYXYXYYYX,-821,63360
11,XXYYXYXYYYY,127,95040
11,XXYYXYYXXXX,-13,38016
11,XXYYXYYXXXY,-571,190080
11,XXYYXYYXXYX,67,15840
11,XXYYXYYXXYY,67,15840
11,XXYYXYYXYXX,-19,12672
11,XXYYXYYXYXY,-23,3520
11,XXYYXYYXYYX,7,1980
11,XXYYXYYXYYY,91,47520
11,XXYYXYYYXXX,-13,11880
11,XXYYXYYYXXY,-41,47520
11,XXYYXYYYXYX,-643,95040
11,XXYYXYYYXYY,-569,47520
11,XXYYXYYYYXX,413,95040
11,XXYYXYYYYXY,641,47520
11,XXYYXYYYYYX,-19,3960
11,XXYYXYYYYYY,-1,19008
11,XXYYYXXXXXX,1,190080
11,XXYYYXXXXXY,-89,158400
11,XXYYYXXXXYX,53,38016
11,XXYYYXXXXYY,53,38016
11,XXYYYXXXYXX,-71,95040
11,XXYYYXXXYXY,-637,190080
11,XXYYYXXXYYX,353,190080
11,XXYYYXXXYYY,-71,95040
11,XXYYYXXYXXX,-19,47520
11,XXYYYXXYXXY,-1,3520
11,XXYYYXXYXYX,25,12672
11,XXYYYXXYXYY,29,6336
11,XXYYYXXYYXX,-61,21120
11,XXYYYXXYYXY,-163,31680
11,XXYYYXXYYYX,-1,1584
11,XXYYYXXYYYY,-241,190080
11,XXYYYXYXXXX,67,190080
11,XXYYYXYXXXY,-439,190080
11,XXYYYXYXXYX,211,31680
11,XXYYYXYXXYY,211,31680
11,XXYYYXYXYXX,-271,63360
11,XXYYYXYXYXY,-559,31680
11,XXYYYXYXYYX,1,110
11,XXYYYXYXYYY,-247,95040
11,XXYYYXYYXXX,127,95040
11,XXYYYXYYXXY,23,15840
11,XXYYYXYYXYX,299,31680
11,XXYYYXYYXYY,563,31680
11,XXYYYXYYYXX,-109,15840
11,XXYYYXYYYXY,-2161,95040
11,XXYYYXYYYYX,853,95040
11,XXYYYXYYYYY,1,15840
11,XXYYYYXXXXX,-1,158400
11,XXYYYYXXXXY,287,190080
11,XXYYYYXXXYX,-379,95040
11,XXYYYYXXXYY,-379,95040
11,XXYYYYXXYXX,7,1980
11,XXYYYYXXYXY,277,31680
11,XXYYYYXXYYX,-53,31680
11,XXYYYYXXYYY,1,352
11,XXYYYYXYXXX,-23,19008
11,XXYYYYXYXXY,29,23760
11,XXYYYYXYXYX,-437,47520
11,XXYYYYXYXYY,-1171,95040
11,XXYYYYXYYXX,413,95040
11,XXYYYYXYYXY,1601,95040
11,XXYYYYXYYYX,-155,19008
11,XXYYYYXYYYY,-49,95040
11,XXYYYYYXXXX,23,190080
11,XXYYYYYXXXY,-17,21120
11,XXYYYYYXXYX,287,190080
11,XXYYYYYXXYY,287,190080
11,XXYYYYYXYXX,23,190080
11,XXYYYYYXYXY,-769,190080
11,XXYYYYYXYYX,163,38016
11,XXYYYYYXYYY,287,190080
11,XXYYYYYYXXX,-13,38016
11,XXYYYYYYXXY,13,31680
11,XXYYYYYYXYX,-13,7040
11,XXYYYYYYXYY,-13,7040
11,XXYYYYYYYXX,13,31680
11,XXYYYYYYYXY,199,190080
11,XXYYYYYYYYX,-43,190080
11,XXYYYYYYYYY,1,887040
11,XYXXXXXXXXX,-1,3991680
11,XYXXXXXXXXY,-127,4435200
11,XYXXXXXXXYX,43,332640
11,XYXXXXXXXYY,43,332640
11,XYXXXXXXYXX,-43,190080
11,XYXXXXXXYXY,-43,190080
11,XYXXXXXXYYX,-43,190080
11,XYXXXXXXYYY,-43,190080
11,XYXXXXXYXXX,17,95040
11,XYXXXXXYXXY,-1,3520
11,XYXXXXXYXYX,7,6336
11,XYXXXXXYXYY,7,6336
11,XYXXXXXYYXX,-1,3520
11,XYXXXXXYYXY,-53,31680
11,XYXXXXXYYYX,7,6336
11,XYXXXXXYYYY,17,95040
11,XYXXXXYXXXX,-1,19008
11,XYXXXXYXXXY,199,190080
11,XYXXXXYXXYX,-461,190080
11,XYXXXXYXXYY,-461,190080
11,XYXXXXYXYXX,53,38016
11,XYXXXXYXYXY,8,1485
11,XYXXXXYXYYX,-247,95040
11,XYXXXXYXYYY,89,190080
11,XYXXXXYYXXX,-43,190080
11,XYXXXXYYXXY,17,95040
11,XYXXXXYYXYX,-107,47520
11,XYXXXXYYXYY,-659,190080
11,XYXXXXYYYXX,53,38016
11,XYXXXXYYYXY,991,190080
11,XYXXXXYYYYX,-461,190080
11,XYXXXXYYYYY,-1,19008
11,XYXXXYXXXXX,-1,158400
11,XYXXXYXXXXY,-19,12672
11,XYXXXYXXXYX,19,4752
11,XYXXXYXXXYY,19,4752
11,XYXXXYXXYXX,-67,19008
11,XYXXXYXXYXY,-83,9504
11,XYXXXYXXYYX,1,594
11,XYXXXYXXYYY,-97,31680
11,XYXXXYXYXXX,47,47520
11,XYXXXYXYXXY,-35,38016
11,XYXXXYXYXYX,41,4752
11,XYXXXYXYXYY,1183,95040
11,XYXXXYXYYXX,-901,190080
11,XYXXXYXYYXY,-149,9504
11,XYXXXYXYYYX,589,95040
11,XYXXXYXYYYY,-1,19008
11,XYXXXYYXXXX,1,190080
11,XYXXXYYXXXY,-13,38016
11,XYXXXYYXXYX,1,594
11,XYXXXYYXXYY,1,594
11,XYXXXYYXYXX,-439,190080
11,XYXXXYYXYXY,-533,95040
11,XYXXXYYXYYX,47,47520
11,XYXXXYYXYYY,-7,2376
11,XYXXXYYYXXX,47,47520
11,XYXXXYYYXXY,29,23760
11,XYXXXYYYXYX,109,19008
11,XYXXXYYYXYY,13,1188
11,XYXXXYYYYXX,-379,95040
11,XYXXXYYYYXY,-29,2376
11,XYXXXYYYYYX,67,15840
11,XYXXXYYYYYY,-1,19008
11,XYXXYXXXXXX,1,190080
11,XYXXYXXXXXY,131,158400
11,XYXXYXXXXYX,-461,190080
11,XYXXYXXXXYY,-461,190080
11,XYXXYXXXYXX,113,47520
11,XYXXYXXXYXY,947,190080
11,XYXXYXXXYYX,-43,190080
11,XYXXYXXXYYY,113,47520
11,XYXXYXXYXXX,-71,95040
11,XYXXYXXYXXY,1,352
11,XYXXYXXYXYX,-667,63360
11,XYXXYXXYXYY,-13,990
11,XYXXYXXYYXX,23,4224
11,XYXXYXXYYXY,149,7920
11,XYXXYXXYYYX,-251,31680
11,XYXXYXXYYYY,23,190080
11,XYXXYXYXXXX,1,190080
11,XYXXYXYXXXY,-35,38016
11,XYXXYXYXXYX,-1,1584
11,XYXXYXYXXYY,-1,1584
11,XYXXYXYXYXX,257,63360
11,XYXXYXYXYXY,47,12672
11,XYXXYXYXYYX,31,7040
11,XYXXYXYXYYY,71,9504
11,XYXXYXYYXXX,-59,23760
11,XYXXYXYYXXY,-41,12672
11,XYXXYXYYXYX,-689,63360
11,XYXXYXYYXYY,-329,15840
11,XYXXYXYYYXX,211,31680
11,XYXXYXYYYXY,883,47520
11,XYXXYXYYYYX,-25,4752
11,XYXXYXYYYYY,1,15840
11,XYXXYYXXXXX,-1,158400
11,XYXXYYXXXXY,-13,38016
11,XYXXYYXXXYX,1,594
11,XYXXYYXXXYY,1,594
11,XYXXYYXXYXX,-5,2112
11,XYXXYYXXYXY,-7,1408
11,XYXXYYXXYYX,1,4224
11,XYXXYYXXYYY,-97,31680
11,XYXXYYXYXXX,47,47520
11,XYXXYYXYXXY,113,12672
11,XYXXYYXYXYX,-43,4224
11,XYXXYYXYXYY,-29,5280
11,XYXXYYXYYXX,67,15840
11,XYXXYYXYYXY,2,99
11,XYXXYYXYYYX,-31,2640
11,XYXXYYXYYYY,-1,19008
11,XYXXYYYXXXX,1,190080
11,XYXXYYYXXXY,-25,4752
11,XYXXYYYXXYX,31,3168
11,XYXXYYYXXYY,31,3168
11,XYXXYYYXYXX,-119,31680
11,XYXXYYYXYXY,-691,31680
11,XYXXYYYXYYX,151,10560
11,XYXXYYYXYYY,43,19008
11,XYXXYYYYXXX,-71,95040
11,XYXXYYYYXXY,287,190080
11,XYXXYYYYXYX,-25,4752
11,XYXXYYYYXYY,-25,4752
11,XYXXYYYYYXX,287,190080
11,XYXXYYYYYXY,67,15840
11,XYXXYYYYYYX,-23,19008
11,XYXXYYYYYYY,-13,665280
11,XYXYXXXXXXX,-1,332640
11,XYXYXXXXXXY,-259,950400
11,XYXYXXXXXYX,7,6336
11,XYXYXXXXXYY,7,6336
11,XYXYXXXXYXX,-329,190080
11,XYXYXXXXYXY,-329,190080
11,XYXYXXXXYYX,-329,190080
11,XYXYXXXXYYY,-329,190080
11,XYXYXXXYXXX,29,23760
11,XYXYXXXYXXY,-23,5940
11,XYXYXXXYXYX,271,23760
11,XYXYXXXYXYY,271,23760
11,XYXYXXXYYXX,-23,5940
11,XYXYXXXYYXY,-91,4752
11,XYXYXXXYYYX,271,23760
11,XYXYXXXYYYY,29,23760
11,XYXYXXYXXXX,-13,38016
11,XYXYXXYXXXY,1079,190080
11,XYXYXXYXXYX,-667,63360
11,XYXYXXYXXYY,-667,63360
11,XYXYXXYXYXX,25,12672
11,XYXYXXYXYXY,397,15840
11,XYXYXXYXYYX,-223,10560
11,XYXYXXYXYYY,-1121,190080
11,XYXYXXYYXXX,287,190080
11,XYXYXXYYXXY,79,31680
11,XYXYXXYYXYX,1,15840
11,XYXYXXYYXYY,37,63360
11,XYXYXXYYYXX,25,12672
11,XYXYXXYYYXY,2311,190080
11,XYXYXXYYYYX,-1561,190080
11,XYXYXXYYYYY,-7,63360
11,XYXYXYXXXXX,-1,158400
11,XYXYXYXXXXY,-145,38016
11,XYXYXYXXXYX,41,4752
11,XYXYXYXXXYY,41,4752
11,XYXYXYXXYXX,-37,6336
11,XYXYXYXXYXY,-239,12672
11,XYXYXYXXYYX,91,12672
11,XYXYXYXXYYY,-97,31680
11,XYXYXYXYXXX,47,47520
11,XYXYXYXYXXY,-335,25344
11,XYXYXYXYXYX,3,88
11,XYXYXYXYXYY,273,7040
11,XYXYXYXYYXX,-2269,126720
11,XYXYXYXYYXY,-433,6336
11,XYXYXYXYYYX,229,7040
11,XYXYXYXYYYY,-1,19008
11,XYXYXYYXXXX,1,190080
11,XYXYXYYXXXY,491,76032
11,XYXYXYYXXYX,-43,4224
11,XYXYXYYXXYY,-43,4224
11,XYXYXYYXYXX,43,42240
11,XYXYXYYXYXY,287,15840
11,XYXYXYYXYYX,-1019,63360
11,XYXYXYYXYYY,-155,19008
11,XYXYXYYYXXX,259,95040
11,XYXYXYYYXXY,29,23760
11,XYXYXYYYXYX,307,19008
11,XYXYXYYYXYY,505,19008
11,XYXYXYYYYXX,-437,47520
11,XYXYXYYYYXY,-529,19008
11,XYXYXYYYYYX,299,31680
11,XYXYXYYYYYY,-1,19008
11,XYXYYXXXXXX,1,190080
11,XYXYYXXXXXY,317,316800
11,XYXYYXXXXYX,-107,47520
11,XYXYYXXXXYY,-107,47520
11,XYXYYXXXYXX,31,38016
11,XYXYYXXXYXY,229,38016
11,XYXYYXXXYYX,-167,38016
11,XYXYYXXXYYY,31,38016
11,XYXYYXXYXXX,221,190080
11,XYXYYXXYXXY,-113,126720
11,XYXYYXXYXYX,1,15840
11,XYXYYXXYXYY,-163,31680
11,XYXYYXXYYXX,547,126720
11,XYXYYXXYYXY,71,21120
11,XYXYYXXYYYX,167,31680
11,XYXYYXXYYYY,551,190080
11,XYXYYXYXXXX,-131,190080
11,XYXYYXYXXXY,1861,380160
11,XYXYYXYXXYX,-689,63360
11,XYXYYXYXXYY,-689,63360
11,XYXYYXYXYXX,371,126720
11,XYXYYXYXYXY,371,10560
11,XYXYYXYXYYX,-371,12672
11,XYXYYXYXYYY,-173,47520
11,XYXYYXYYXXX,7,23760
11,XYXYYXYYXXY,-97,31680
11,XYXYYXYYXYX,-29,5280
11,XYXYYXYYXYY,-19,1056
11,XYXYYXYYYXX,299,31680
11,XYXYYXYYYXY,335,9504
11,XYXYYXYYYYX,-389,23760
11,XYXYYXYYYYY,1,15840
11,XYXYYYXXXXX,-1,158400
11,XYXYYYXXXXY,-101,38016
11,XYXYYYXXXYX,109,19008
11,XYXYYYXXXYY,109,19008
11,XYXYYYXXYXX,-13,3168
11,XYXYYYXXYXY,-23,1584
11,XYXYYYXXYYX,5,792
11,XYXYYYXXYYY,-7,5280
11,XYXYYYXYXXX,149,95040
11,XYXYYYXYXXY,-89,19008
11,XYXYYYXYXYX,307,19008
11,XYXYYYXYXYY,1733,95040
11,XYXYYYXYYXX,-643,95040
11,XYXYYYXYYXY,-683,19008
11,XYXYYYXYYYX,2129,95040
11,XYXYYYXYYYY,43,19008
11,XYXYYYYXXXX,-109,190080
11,XYXYYYYXXXY,1,352
11,XYXYYYYXXYX,-25,4752
11,XYXYYYYXXYY,-25,4752
11,XYXYYYYXYXX,-137,95040
11,XYXYYYYXYXY,1447,95040
11,XYXYYYYXYYX,-1721,95040
11,XYXYYYYXYYY,-133,19008
11,XYXYYYYYXXX,149,95040
11,XYXYYYYYXXY,-13,7040
11,XYXYYYYYXYX,133,15840
11,XYXYYYYYXYY,133,15840
11,XYXYYYYYYXX,-13,7040
11,XYXYYYYYYXY,-89,19008
11,XYXYYYYYYYX,47,47520
11,XYXYYYYYYYY,-1,88704
11,XYYXXXXXXXX,1,887040
11,XYYXXXXXXXY,83,1663200
11,XYYXXXXXXYX,-43,190080
11,XYYXXXXXXYY,-43,190080
11,XYYXXXXXYXX,13,31680
11,XYYXXXXXYXY,13,31680
11,XYYXXXXXYYX,13,31680
11,XYYXXXXXYYY,13,31680
11,XYYXXXXYXXX,-13,38016
11,XYYXXXXYXXY,67,190080
11,XYYXXXXYXYX,-329,190080
11,XYYXXXXYXYY,-329,190080
11,XYYXXXXYYXX,67,190080
11,XYYXXXXYYXY,463,190080
11,XYYXXXXYYYX,-329,190080
11,XYYXXXXYYYY,-13,38016
11,XYYXXXYXXXX,23,190080
11,XYYXXXYXXXY,-43,190080
11,XYYXXXYXXYX,-43,190080
11,XYYXXXYXXYY,-43,190080
11,XYYXXXYXYXX,353,190080
11,XYYXXXYXYXY,-43,190080
11,XYYXXXYXYYX,749,190080
11,XYYXXXYXYYY,617,190080
11,XYYXXXYYXXX,-35,38016
11,XYYXXXYYXXY,-43,190080
11,XYYXXXYYXYX,-167,38016
11,XYYXXXYYXYY,-1231,190080
11,XYYXXXYYYXX,353,190080
11,XYYXXXYYYXY,749,190080
11,XYYXXXYYYYX,-43,190080
11,XYYXXXYYYYY,23,190080
11,XYYXXYXXXXX,-1,158400
11,XYYXXYXXXXY,-13,38016
11,XYYXXYXXXYX,1,594
11,XYYXXYXXXYY,1,594
11,XYYXXYXXYXX,-5,2112
11,XYYXXYXXYXY,-5,2112
11,XYYXXYXXYYX,-5,2112
11,XYYXXYXXYYY,-97,31680
11,XYYXXYXYXXX,47,47520
11,XYYXXYXYXXY,-3,2816
11,XYYXXYXYXYX,91,12672
11,XYYXXYXYXYY,587,63360
11,XYYXXYXYYXX,-133,42240
11,XYYXXYXYYXY,-59,6336
11,XYYXXYXYYYX,191,63360
11,XYYXXYXYYYY,-1,19008
11,XYYXXYYXXXX,1,190080
11,XYYXXYYXXXY,29,76032
11,XYYXXYYXXYX,1,4224
11,XYYXXYYXXYY,1,4224
11,XYYXXYYXYXX,-67,42240
11,XYYXXYYXYXY,79,31680
11,XYYXXYYXYYX,-359,63360
11,XYYXXYYXYYY,-7,2376
11,XYYXXYYYXXX,47,47520
11,XYYXXYYYXXY,-53,31680
11,XYYXXYYYXYX,5,792
11,XYYXXYYYXYY,5,792
11,XYYXXYYYYXX,-53,31680
11,XYYXXYYYYXY,-89,19008
11,XYYXXYYYYYX,127,95040
11,XYYXXYYYYYY,1,15840
11,XYYXYXXXXXX,1,190080
11,XYYXYXXXXXY,23,35200
11,XYYXYXXXXYX,-247,95040
11,XYYXYXXXXYY,-247,95040
11,XYYXYXXXYXX,749,190080
11,XYYXYXXXYXY,749,190080
11,XYYXYXXXYYX,749,190080
11,XYYXYXXXYYY,749,190080
11,XYYXYXXYXXX,-101,38016
11,XYYXYXXYXXY,833,126720
11,XYYXYXXYXYX,-223,10560
11,XYYXYXXYXYY,-223,10560
11,XYYXYXXYYXX,833,126720
11,XYYXYXXYYXY,2171,63360
11,XYYXYXXYYYX,-223,10560
11,XYYXYXXYYYY,-101,38016
11,XYYXYXYXXXX,133,190080
11,XYYXYXYXXXY,-1901,380160
11,XYYXYXYXXYX,31,7040
11,XYYXYXYXXYY,31,7040
11,XYYXYXYXYXX,439,42240
11,XYYXYXYXYXY,-1261,63360
11,XYYXYXYXYYX,1289,31680
11,XYYXYXYXYYY,2261,95040
11,XYYXYXYYXXX,-133,19008
11,XYYXYXYYXXY,-17,21120
11,XYYXYXYYXYX,-371,12672
11,XYYXYXYYXYY,-1241,31680
11,XYYXYXYYYXX,1,110
11,XYYXYXYYYXY,1667,95040
11,XYYXYXYYYYX,61,95040
11,XYYXYXYYYYY,1,15840
11,XYYXYYXXXXX,-1,158400
11,XYYXYYXXXXY,133,190080
11,XYYXYYXXXYX,47,47520
11,XYYXYYXXXYY,47,47520
11,XYYXYYXXYXX,-97,31680
11,XYYXYYXXYXY,-29,63360
11,XYYXYYXXYYX,-359,63360
11,XYYXYYXXYYY,-229,31680
11,XYYXYYXYXXX,7,23760
11,XYYXYYXYXXY,851,63360
11,XYYXYYXYXYX,-1019,63360
11,XYYXYYXYXYY,-49,7920
11,XYYXYYXYYXX,7,1980
11,XYYXYYXYYXY,71,1760
11,XYYXYYXYYYX,-527,15840
11,XYYXYYXYYYY,-401,95040
11,XYYXYYYXXXX,199,190080
11,XYYXYYYXXXY,-731,95040
11,XYYXYYYXXYX,151,10560
11,XYYXYYYXXYY,151,10560
11,XYYXYYYXYXX,1,1320
11,XYYXYYYXYXY,-151,3960
11,XYYXYYYXYYX,157,3960
11,XYYXYYYXYYY,163,11880
11,XYYXYYYYXXX,-151,47520
11,XYYXYYYYXXY,163,38016
11,XYYXYYYYXYX,-1721,95040
11,XYYXYYYYXYY,-1721,95040
11,XYYXYYYYYXX,163,38016
11,XYYXYYYYYXY,59,5280
11,XYYXYYYYYYX,-247,95040
11,XYYXYYYYYYY,1,33264
11,XYYYXXXXXXX,-1,332640
11,XYYYXXXXXXY,-259,950400
11,XYYYXXXXXYX,7,6336
11,XYYYXXXXXYY,7,6336
11,XYYYXXXXYXX,-329,190080
11,XYYYXXXXYXY,-329,190080
11,XYYYXXXXYYX,-329,190080
11,XYYYXXXXYYY,-329,190080
11,XYYYXXXYXXX,29,23760
11,XYYYXXXYXXY,-23,5940
11,XYYYXXXYXYX,271,23760
11,XYYYXXXYXYY,271,23760
11,XYYYXXXYYXX,-23,5940
11,XYYYXXXYYXY,-91,4752
11,XYYYXXXYYYX,271,23760
11,XYYYXXXYYYY,29,23760
11,XYYYXXYXXXX,-13,38016
11,XYYYXXYXXXY,457,95040
11,XYYYXXYXXYX,-251,31680
11,XYYYXXYXXYY,-251,31680
11,XYYYXXYXYXX,-1,1584
11,XYYYXXYXYXY,629,31680
11,XYYYXXYXYYX,-223,10560
11,XYYYXXYXYYY,-101,11880
11,XYYYXXYYXXX,113,47520
11,XYYYXXYYXXY,79,31680
11,XYYYXXYYXYX,167,31680
11,XYYYXXYYXYY,133,15840
11,XYYYXXYYYXX,-1,1584
11,XYYYXXYYYXY,413,95040
11,XYYYXXYYYYX,-533,95040
11,XYYYXXYYYYY,-7,63360
11,XYYYXYXXXXX,-1,158400
11,XYYYXYXXXXY,-527,190080
11,XYYYXYXXXYX,589,95040
11,XYYYXYXXXYY,589,95040
11,XYYYXYXXYXX,-19,3960
11,XYYYXYXXYXY,-799,63360
11,XYYYXYXXYYX,191,63360
11,XYYYXYXXYYY,-1,495
11,XYYYXYXYXXX,193,95040
11,XYYYXYXYXXY,-427,31680
11,XYYYXYXYXYX,229,7040
11,XYYYXYXYXYY,169,5280
11,XYYYXYXYYXX,-821,63360
11,XYYYXYXYYXY,-1967,31680
11,XYYYXYXYYYX,191,5280
11,XYYYXYXYYYY,259,95040
11,XYYYXYYXXXX,-131,190080
11,XYYYXYYXXXY,1343,190080
11,XYYYXYYXXYX,-31,2640
11,XYYYXYYXXYY,-31,2640
11,XYYYXYYXYXX,-13,7040
11,XYYYXYYXYXY,937,31680
11,XYYYXYYXYYX,-527,15840
11,XYYYXYYXYYY,-167,11880
11,XYYYXYYYXXX,179,47520
11,XYYYXYYYXXY,-7,2376
11,XYYYXYYYXYX,2129,95040
11,XYYYXYYYXYY,41,1485
11,XYYYXYYYYXX,-155,19008
11,XYYYXYYYYXY,-277,11880
11,XYYYXYYYYYX,37,5280
11,XYYYXYYYYYY,-1,19008
11,XYYYYXXXXXX,1,190080
11,XYYYYXXXXXY,131,158400
11,XYYYYXXXXYX,-461,190080
11,XYYYYXXXXYY,-461,190080
11,XYYYYXXXYXX,113,47520
11,XYYYYXXXYXY,947,190080
11,XYYYYXXXYYX,-43,190080
11,XYYYYXXXYYY,113,47520
11,XYYYYXXYXXX,-71,95040
11,XYYYYXXYXXY,1,594
11,XYYYYXXYXYX,-1561,190080
11,XYYYYXXYXYY,-257,23760
11,XYYYYXXYYXX,163,38016
11,XYYYYXXYYXY,337,23760
11,XYYYYXXYYYX,-533,95040
11,XYYYYXXYYYY,23,190080
11,XYYYYXYXXXX,1,190080
11,XYYYYXYXXXY,53,38016
11,XYYYYXYXXYX,-25,4752
11,XYYYYXYXXYY,-25,4752
11,XYYYYXYXYXX,1211,190080
11,XYYYYXYXYXY,115,9504
11,XYYYYXYXYYX,61,95040
11,XYYYYXYXYYY,71,9504
11,XYYYYXYYXXX,-59,23760
11,XYYYYXYYXXY,-1,19008
11,XYYYYXYYXYX,-389,23760
11,XYYYYXYYXYY,-1207,47520
11,XYYYYXYYYXX,853,95040
11,XYYYYXYYYXY,49,1760
11,XYYYYXYYYYX,-47,4752
11,XYYYYXYYYYY,1,15840
11,XYYYYYXXXXX,-1,158400
11,XYYYYYXXXXY,-37,23760
11,XYYYYYXXXYX,67,15840
11,XYYYYYXXXYY,67,15840
11,XYYYYYXXYXX,-23,5940
11,XYYYYYXXYXY,-863,95040
11,XYYYYYXXYYX,127,95040
11,XYYYYYXXYYY,-3,880
11,XYYYYYXYXXX,29,23760
11,XYYYYYXYXXY,-31,31680
11,XYYYYYXYXYX,299,31680
11,XYYYYYXYXYY,7,528
11,XYYYYYXYYXX,-19,3960
11,XYYYYYXYYXY,-263,15840
11,XYYYYYXYYYX,37,5280
11,XYYYYYXYYYY,17,95040
11,XYYYYYYXXXX,-1,19008
11,XYYYYYYXXXY,61,95040
11,XYYYYYYXXYX,-23,19008
11,XYYYYYYXXYY,-23,19008
11,XYYYYYYXYXX,17,95040
11,XYYYYYYXYXY,281,95040
11,XYYYYYYXYYX,-247,95040
11,XYYYYYYXYYY,-71,95040
11,XYYYYYYYXXX,17,95040
11,XYYYYYYYXXY,-43,190080
11,XYYYYYYYXYX,47,47520
11,XYYYYYYYXYY,47,47520
11,XYYYYYYYYXX,-43,190080
11,XYYYYYYYYXY,-43,73920
11,XYYYYYYYYYX,43,332640
11,XYYYYYYYYYY,-1,3991680
11,YXXXXXXXXXX,1,39916800
11,YXXXXXXXXXY,127,19958400
11,YXXXXXXXXYX,-127,4435200
11,YXXXXXXXXYY,-127,4435200
11,YXXXXXXXYXX,83,1663200
11,YXXXXXXXYXY,83,1663200
11,YXXXXXXXYYX,83,1663200
11,YXXXXXXXYYY,83,1663200
11,YXXXXXXYXXX,-13,316800
11,YXXXXXXYXXY,71,950400
11,YXXXXXXYXYX,-259,950400
11,YXXXXXXYXYY,-259,950400
11,YXXXXXXYYXX,71,950400
11,YXXXXXXYYXY,401,950400
11,YXXXXXXYYYX,-259,950400
11,YXXXXXXYYYY,-13,316800
11,YXXXXXYXXXX,1,59400
11,YXXXXXYXXXY,-157,475200
11,YXXXXXYXXYX,131,158400
11,YXXXXXYXXYY,131,158400
11,YXXXXXYXYXX,-89,158400
11,YXXXXXYXYXY,-563,316800
11,YXXXXXYXYYX,23,35200
11,YXXXXXYXYYY,-157,475200
11,YXXXXXYYXXX,7,52800
11,YXXXXXYYXXY,-13,316800
11,YXXXXXYYXYX,317,316800
11,YXXXXXYYXYY,241,158400
11,YXXXXXYYYXX,-89,158400
11,YXXXXXYYYXY,-103,52800
11,YXXXXXYYYYX,131,158400
11,YXXXXXYYYYY,1,59400
11,YXXXXYXXXXX,-1,158400
11,YXXXXYXXXXY,5,9504
11,YXXXXYXXXYX,-19,12672
11,YXXXXYXXXYY,-19,12672
11,YXXXXYXXYXX,53,38016
11,YXXXXYXXYXY,119,38016
11,YXXXXYXXYYX,-13,38016
11,YXXXXYXXYYY,9,7040
11,YXXXXYXYXXX,-29,63360
11,YXXXXYXYXXY,5,9504
11,YXXXXYXYXYX,-145,38016
11,YXXXXYXYXYY,-989,190080
11,YXXXXYXYYXX,91,47520
11,YXXXXYXYYXY,251,38016
11,YXXXXYXYYYX,-527,190080
11,YXXXXYXYYYY,-1,19008
11,YXXXXYYXXXX,1,190080
11,YXXXXYYXXXY,-1,19008
11,YXXXXYYXXYX,-13,38016
11,YXXXXYYXXYY,-13,38016
11,YXXXXYYXYXX,83,95040
11,YXXXXYYXYXY,199,190080
11,YXXXXYYXYYX,133,190080
11,YXXXXYYXYYY,53,38016
11,YXXXXYYYXXX,-29,63360
11,YXXXXYYYXXY,-43,190080
11,YXXXXYYYXYX,-101,38016
11,YXXXXYYYXYY,-167,38016
11,YXXXXYYYYXX,287,190080
11,YXXXXYYYYXY,29,6336
11,YXXXXYYYYYX,-37,23760
11,YXXXXYYYYYY,1,190080
11,YXXXYXXXXXX,1,190080
11,YXXXYXXXXXY,-157,475200
11,YXXXYXXXXYX,199,190080
11,YXXXYXXXXYY,199,190080
11,YXXXYXXXYXX,-13,11880
11,YXXXYXXXYXY,-373,190080
11,YXXXYXXXYYX,-43,190080
11,YXXXYXXXYYY,-13,11880
11,YXXXYXXYXXX,13,31680
11,YXXXYXXYXXY,-17,9504
11,YXXXYXXYXYX,1079,190080
11,YXXXYXXYXYY,311,47520
11,YXXXYXXYYXX,-101,38016
11,YXXXYXXYYXY,-481,47520
11,YXXXYXXYYYX,457,95040
11,YXXXYXXYYYY,23,190080
11,YXXXYXYXXXX,1,190080
11,YXXXYXYXXXY,7,6336
11,YXXXYXYXXYX,-35,38016
11,YXXXYXYXXYY,-35,38016
11,YXXXYXYXYXX,-137,95040
11,YXXXYXYXYXY,161,76032
11,YXXXYXYXYYX,-1901,380160
11,YXXXYXYXYYY,-145,38016
11,YXXXYXYYXXX,9,7040
11,YXXXYXYYXXY,95,76032
11,YXXXYXYYXYX,1861,380160
11,YXXXYXYYXYY,1607,190080
11,YXXXYXYYYXX,-439,190080
11,YXXXYXYYYXY,-127,21120
11,YXXXYXYYYYX,53,38016
11,YXXXYXYYYYY,1,15840
11,YXXXYYXXXXX,-1,158400
11,YXXXYYXXXXY,-1,19008
11,YXXXYYXXXYX,-13,38016
11,YXXXYYXXXYY,-13,38016
11,YXXXYYXXYXX,31,38016
